FoodID,Food_Name_English,Food_Name_Local,Base_Item,Category,Cuisine,Scientific_Name,Description,Meal_Type,Serving_Size_g,Rasa,Virya,Vipaka,Guna,Digestibility,Dosha_Suitability,Allergen_Warnings
F003982,Papaya,Papaya,Papaya,Meat/Seafood,SoutheastAsian,Papayaa,,Lunch,30,Salty,Cooling,Sour,Rough,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,None
F003983,Fermented Cabbage,Fermented Cabbage (cab-loc),Cabbage,Pulses/Legume,South Indian,Cabbagea,,Recipe,100,Sour,Cooling,Sour,Moist,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Seafood
F003984,Steamed Cow Milk,Steamed Cow Milk (cow-loc),Cow Milk,Vegetable,Indian,Cow Milka,,Breakfast,30,Bitter,Neutral,Sour,Oily,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F003985,Sesame,Sesame (ses-loc),Sesame,Beverage,SoutheastAsian,Sesamea,,Snack,150,Sour,Neutral,Sour,Oily,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Eggs
F003986,Mashed Coffee,Mashed Coffee,Coffee,Vegetable,Chinese,Coffeea,,Recipe,50,Bitter,Cooling,Sweet,Moist,Rajasic,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,None
F003987,Jaggery,Jaggery,Jaggery,Vegetable,Mediterranean,Jaggerya,,Lunch,50,Sour,Heating,Sour,Rough,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F003988,Cabbage,Cabbage (cab-loc),Cabbage,Nuts/Seeds,MiddleEastern,Cabbagea,,Recipe,150,Salty,Neutral,Sweet,Light,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Seafood
F003989,Fried Coriander,Fried Coriander,Coriander,Vegetable,LatinAmerican,Coriandera,,Recipe,50,Salty,Cooling,Pungent,Moist,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Soy
F003990,Goat Milk,Goat Milk,Goat Milk,Dairy,Indian,Goat Milka,,Lunch,50,Salty,Neutral,Pungent,Dry,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F003991,Coriander,Coriander,Coriander,Oil,SoutheastAsian,Coriandera,,Recipe,150,Salty,Heating,Sour,Heavy,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Milk
F003992,Black Pepper,Black Pepper,Black Pepper,Dairy,Continental,Black Peppera,,Dinner,30,Sweet,Heating,Sour,Heavy,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,None
F003993,Mutton,Mutton (mut-loc),Mutton,Fruit,LatinAmerican,Muttona,,Snack,100,Bitter,Cooling,Sweet,Oily,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Soy
F003994,Sugar,Sugar,Sugar,Pulses/Legume,Mediterranean,Sugara,,Snack,50,Pungent,Neutral,Sweet,Rough,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F003995,Roasted Papaya,Roasted Papaya,Papaya,Spice,African,Papayaa,,Snack,100,Bitter,Neutral,Pungent,Moist,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F003996,Coconut Oil,Coconut Oil,Coconut Oil,Spice,MiddleEastern,Coconut Oila,,Breakfast,150,Sweet,Cooling,Sweet,Moist,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Eggs
F003997,Sesame,Sesame,Sesame,Oil,Mediterranean,Sesamea,Good for Vata,Recipe,75,Astringent,Heating,Pungent,Moist,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Soy
F003998,Fermented Rice,Fermented Rice (ric-loc),Rice,Fruit,Mediterranean,Ricea,,Breakfast,30,Pungent,Cooling,Sour,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Soy
F003999,Fish,Fish,Fish,Oil,African,Fisha,,Dinner,50,Pungent,Neutral,Sweet,Oily,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Gluten
F004000,Grilled Coriander,Grilled Coriander (cor-loc),Coriander,Fruit,Chinese,Coriandera,,Dinner,150,Astringent,Heating,Sour,Oily,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Eggs
F004001,Pumpkin,Pumpkin,Pumpkin,Beverage,Chinese,Pumpkina,,Recipe,50,Sweet,Cooling,Pungent,Light,Moderate,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Nuts
F004002,Sesame,Sesame,Sesame,Vegetable,Chinese,Sesamea,,Recipe,30,Sweet,Neutral,Pungent,Rough,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F004003,Mashed Salt,Mashed Salt,Salt,Grain,Chinese,Salta,Cooling post-meal,Dinner,30,Sour,Heating,Sweet,Oily,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F004004,Sprouted Ginger,Sprouted Ginger,Ginger,Grain,Mediterranean,Gingera,,Lunch,100,Salty,Cooling,Sweet,Rough,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Gluten
F004005,Baked Mushroom,Baked Mushroom (mus-loc),Mushroom,Spice,Mediterranean,Mushrooma,,Dinner,30,Astringent,Heating,Pungent,Light,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Milk
F004006,Carrot,Carrot (car-loc),Carrot,Beverage,South Indian,Carrota,,Breakfast,100,Bitter,Heating,Sour,Rough,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,None
F004007,Steamed Coffee,Steamed Coffee (cof-loc),Coffee,Nuts/Seeds,African,Coffeea,,Snack,30,Pungent,Cooling,Pungent,Moist,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,None
F004008,Grilled Black Pepper,Grilled Black Pepper,Black Pepper,Meat/Seafood,MiddleEastern,Black Peppera,,Recipe,75,Sweet,Cooling,Sweet,Heavy,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Eggs
F004009,Baked Buckwheat,Baked Buckwheat,Buckwheat,Oil,SoutheastAsian,Buckwheata,,Dinner,150,Bitter,Neutral,Sour,Smooth,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004010,Lentil,Lentil (len-loc),Lentil,Grain,MiddleEastern,Lentila,,Snack,30,Sweet,Cooling,Pungent,Moist,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Seafood
F004011,Egg,Egg (egg-loc),Egg,Nuts/Seeds,Indian,Egga,,Snack,50,Sour,Neutral,Sour,Moist,Moderate,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Gluten
F004012,Steamed Coconut Oil,Steamed Coconut Oil,Coconut Oil,Oil,Continental,Coconut Oila,,Recipe,30,Sour,Cooling,Pungent,Light,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Soy
F004013,Ghee,Ghee (ghe-loc),Ghee,Meat/Seafood,African,Gheea,,Dinner,75,Salty,Neutral,Sour,Dry,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F004014,Coriander,Coriander (cor-loc),Coriander,Dairy,Continental,Coriandera,,Snack,30,Bitter,Neutral,Pungent,Light,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F004015,Sweet Potato,Sweet Potato,Sweet Potato,Pulses/Legume,African,Sweet Potatoa,,Snack,100,Astringent,Cooling,Sour,Light,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,None
F004016,Fish,Fish,Fish,Nuts/Seeds,African,Fisha,,Dinner,30,Bitter,Heating,Sweet,Moist,Moderate,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Seafood
F004017,Boiled Apple,Boiled Apple,Apple,Beverage,African,Applea,,Recipe,100,Astringent,Neutral,Pungent,Oily,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Eggs
F004018,Mustard,Mustard,Mustard,Vegetable,LatinAmerican,Mustarda,Use in moderation for Pitta,Dinner,150,Sweet,Cooling,Sweet,Light,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F004019,Egg,Egg,Egg,Nuts/Seeds,Mediterranean,Egga,,Lunch,100,Salty,Cooling,Sweet,Heavy,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Seafood
F004020,Baked Butter,Baked Butter (but-loc),Butter,Spice,Indian,Buttera,,Lunch,100,Salty,Cooling,Sweet,Rough,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004021,Steamed Black Pepper,Steamed Black Pepper,Black Pepper,Beverage,Mediterranean,Black Peppera,,Dinner,150,Bitter,Heating,Sour,Heavy,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F004022,Buckwheat,Buckwheat (buc-loc),Buckwheat,Pulses/Legume,South Indian,Buckwheata,,Dinner,75,Astringent,Heating,Sour,Rough,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Milk
F004023,Goat Milk,Goat Milk (goa-loc),Goat Milk,Spice,SoutheastAsian,Goat Milka,Heating when fried,Recipe,100,Pungent,Cooling,Sour,Oily,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F004024,Grilled Chicken,Grilled Chicken (chi-loc),Chicken,Pulses/Legume,Mediterranean,Chickena,,Recipe,50,Sweet,Heating,Sour,Oily,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Gluten
F004025,Banana,Banana,Banana,Fruit,Chinese,Bananaa,May increase bile,Breakfast,150,Pungent,Heating,Pungent,Heavy,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Gluten
F004026,Lentil,Lentil (len-loc),Lentil,Pulses/Legume,Mediterranean,Lentila,,Recipe,50,Bitter,Heating,Sour,Smooth,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Milk
F004027,Raw Rice,Raw Rice,Rice,Nuts/Seeds,MiddleEastern,Ricea,,Snack,50,Salty,Neutral,Sour,Oily,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004028,Fried Goat Milk,Fried Goat Milk (goa-loc),Goat Milk,Oil,MiddleEastern,Goat Milka,,Breakfast,75,Sweet,Cooling,Pungent,Light,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Eggs
F004029,Raw Jaggery,Raw Jaggery,Jaggery,Dairy,South Indian,Jaggerya,Avoid in Kapha imbalance,Breakfast,30,Bitter,Heating,Sweet,Dry,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Gluten
F004030,Fried Sesame,Fried Sesame,Sesame,Dairy,MiddleEastern,Sesamea,Rich in antioxidants,Recipe,75,Sweet,Heating,Sour,Heavy,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F004031,Fried Coffee,Fried Coffee,Coffee,Oil,MiddleEastern,Coffeea,,Breakfast,150,Sweet,Cooling,Pungent,Dry,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F004032,Sprouted Chickpea,Sprouted Chickpea,Chickpea,Dairy,MiddleEastern,Chickpeaa,,Lunch,75,Sweet,Heating,Pungent,Dry,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Nuts
F004033,Fermented Apple,Fermented Apple,Apple,Meat/Seafood,MiddleEastern,Applea,,Snack,30,Bitter,Heating,Pungent,Dry,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Gluten
F004034,Almond,Almond,Almond,Oil,Mediterranean,Almonda,,Breakfast,150,Sweet,Neutral,Sour,Dry,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,None
F004035,Steamed Cumin,Steamed Cumin (cum-loc),Cumin,Fruit,LatinAmerican,Cumina,,Snack,75,Salty,Heating,Pungent,Heavy,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F004036,Curried Quinoa,Curried Quinoa,Quinoa,Dairy,Mediterranean,Quinoaa,Good for Vata,Lunch,50,Sour,Neutral,Sour,Oily,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Milk
F004037,Roasted Salt,Roasted Salt (sal-loc),Salt,Beverage,South Indian,Salta,,Lunch,150,Pungent,Heating,Sweet,Smooth,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F004038,Fenugreek,Fenugreek (fen-loc),Fenugreek,Pulses/Legume,South Indian,Fenugreeka,,Breakfast,75,Pungent,Cooling,Sweet,Heavy,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F004039,Pumpkin,Pumpkin (pum-loc),Pumpkin,Nuts/Seeds,LatinAmerican,Pumpkina,,Dinner,75,Bitter,Cooling,Pungent,Smooth,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Gluten
F004040,Roasted Sugar,Roasted Sugar,Sugar,Dairy,African,Sugara,,Breakfast,75,Astringent,Heating,Pungent,Heavy,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F004041,Fish,Fish,Fish,Dairy,Mediterranean,Fisha,High fibre,Snack,100,Astringent,Cooling,Sour,Smooth,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Eggs
F004042,Curried Chicken,Curried Chicken (chi-loc),Chicken,Oil,SoutheastAsian,Chickena,,Lunch,30,Bitter,Neutral,Sour,Rough,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Eggs
F004043,Steamed Cumin,Steamed Cumin,Cumin,Pulses/Legume,SoutheastAsian,Cumina,,Recipe,30,Pungent,Cooling,Sweet,Heavy,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F004044,Raw Chicken,Raw Chicken (chi-loc),Chicken,Spice,Indian,Chickena,,Dinner,75,Astringent,Cooling,Pungent,Dry,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F004045,Cow Milk,Cow Milk,Cow Milk,Meat/Seafood,Indian,Cow Milka,,Dinner,100,Salty,Heating,Sour,Dry,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Soy
F004046,Baked Ginger,Baked Ginger,Ginger,Meat/Seafood,MiddleEastern,Gingera,May increase bile,Recipe,30,Sweet,Heating,Sour,Smooth,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Gluten
F004047,Roasted Apple,Roasted Apple,Apple,Meat/Seafood,SoutheastAsian,Applea,,Dinner,100,Astringent,Cooling,Sweet,Rough,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F004048,Turmeric,Turmeric,Turmeric,Fruit,Mediterranean,Turmerica,,Recipe,75,Sour,Heating,Sour,Dry,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F004049,Buckwheat,Buckwheat,Buckwheat,Dairy,African,Buckwheata,,Dinner,30,Astringent,Cooling,Sour,Smooth,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Nuts
F004050,Potato,Potato,Potato,Meat/Seafood,South Indian,Potatoa,May increase bile,Lunch,100,Astringent,Cooling,Pungent,Smooth,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Nuts
F004051,Rice,Rice,Rice,Grain,LatinAmerican,Ricea,May increase bile,Lunch,100,Astringent,Neutral,Pungent,Smooth,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Nuts
F004052,Coconut Oil,Coconut Oil (coc-loc),Coconut Oil,Fruit,Chinese,Coconut Oila,,Snack,50,Pungent,Cooling,Pungent,Rough,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Milk
F004053,Mushroom,Mushroom,Mushroom,Pulses/Legume,SoutheastAsian,Mushrooma,Cooling post-meal,Breakfast,75,Pungent,Cooling,Sour,Heavy,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,None
F004054,Sugar,Sugar,Sugar,Grain,Indian,Sugara,High fibre,Lunch,30,Bitter,Heating,Sweet,Moist,Moderate,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F004055,Mashed Paneer,Mashed Paneer (pan-loc),Paneer,Dairy,Mediterranean,Paneera,,Dinner,150,Astringent,Cooling,Pungent,Moist,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F004056,Roasted Millet,Roasted Millet (mil-loc),Millet,Beverage,Continental,Milleta,Rich in antioxidants,Snack,30,Salty,Heating,Sour,Smooth,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Eggs
F004057,Cauliflower,Cauliflower,Cauliflower,Beverage,African,Cauliflowera,,Snack,75,Astringent,Neutral,Pungent,Moist,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F004058,Raisins,Raisins,Raisins,Dairy,Continental,Raisinsa,,Snack,75,Astringent,Heating,Pungent,Oily,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Soy
F004059,Chickpea,Chickpea,Chickpea,Nuts/Seeds,South Indian,Chickpeaa,,Breakfast,100,Sweet,Cooling,Sweet,Smooth,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Eggs
F004060,Cumin,Cumin,Cumin,Vegetable,South Indian,Cumina,,Lunch,150,Salty,Neutral,Pungent,Moist,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F004061,Yogurt,Yogurt,Yogurt,Vegetable,Continental,Yogurta,,Dinner,50,Sour,Heating,Sour,Rough,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,None
F004062,Sauteed Ghee,Sauteed Ghee,Ghee,Pulses/Legume,Mediterranean,Gheea,Heating when fried,Breakfast,150,Sweet,Neutral,Pungent,Smooth,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Eggs
F004063,Boiled Cauliflower,Boiled Cauliflower (cau-loc),Cauliflower,Spice,SoutheastAsian,Cauliflowera,Avoid in Kapha imbalance,Recipe,150,Sour,Neutral,Sour,Oily,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F004064,Wheat Flour,Wheat Flour,Wheat Flour,Spice,SoutheastAsian,Wheat Floura,,Recipe,100,Sweet,Heating,Pungent,Oily,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Nuts
F004065,Raw Papaya,Raw Papaya (pap-loc),Papaya,Meat/Seafood,SoutheastAsian,Papayaa,May increase bile,Lunch,75,Salty,Heating,Sour,Smooth,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Seafood
F004066,Rice,Rice,Rice,Beverage,Indian,Ricea,,Lunch,50,Bitter,Cooling,Sweet,Heavy,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Seafood
F004067,Millet,Millet,Millet,Vegetable,Mediterranean,Milleta,,Dinner,150,Pungent,Heating,Sweet,Rough,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004068,Curried Ghee,Curried Ghee,Ghee,Vegetable,MiddleEastern,Gheea,,Snack,75,Salty,Neutral,Pungent,Moist,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Milk
F004069,Mashed Almond,Mashed Almond,Almond,Spice,Continental,Almonda,,Lunch,75,Sour,Heating,Sour,Heavy,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Soy
F004070,Turmeric,Turmeric,Turmeric,Beverage,Continental,Turmerica,,Lunch,30,Sour,Neutral,Pungent,Dry,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,None
F004071,Grilled Fenugreek,Grilled Fenugreek (fen-loc),Fenugreek,Meat/Seafood,SoutheastAsian,Fenugreeka,,Lunch,30,Sour,Heating,Pungent,Smooth,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004072,Lentil,Lentil (len-loc),Lentil,Grain,Mediterranean,Lentila,,Snack,50,Astringent,Cooling,Sour,Dry,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,None
F004073,Baked Buckwheat,Baked Buckwheat,Buckwheat,Pulses/Legume,South Indian,Buckwheata,,Breakfast,150,Sour,Heating,Sweet,Moist,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Gluten
F004074,Raisins,Raisins,Raisins,Meat/Seafood,South Indian,Raisinsa,,Dinner,100,Sweet,Neutral,Sweet,Rough,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Soy
F004075,Sprouted Peanut,Sprouted Peanut (pea-loc),Peanut,Pulses/Legume,Continental,Peanuta,,Recipe,100,Astringent,Cooling,Pungent,Light,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Soy
F004076,Peanut,Peanut,Peanut,Spice,LatinAmerican,Peanuta,Beneficial for digestion,Dinner,75,Pungent,Neutral,Pungent,Heavy,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Gluten
F004077,Honey,Honey,Honey,Spice,Chinese,Honeya,Heating when fried,Lunch,150,Bitter,Cooling,Sweet,Smooth,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F004078,Honey,Honey,Honey,Vegetable,Mediterranean,Honeya,Use in moderation for Pitta,Snack,50,Astringent,Cooling,Sweet,Heavy,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Gluten
F004079,Goat Milk,Goat Milk,Goat Milk,Vegetable,SoutheastAsian,Goat Milka,,Breakfast,100,Sour,Cooling,Sour,Moist,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,None
F004080,Cow Milk,Cow Milk (cow-loc),Cow Milk,Nuts/Seeds,Chinese,Cow Milka,,Recipe,50,Sour,Neutral,Pungent,Light,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F004081,Banana,Banana (ban-loc),Banana,Beverage,MiddleEastern,Bananaa,,Lunch,75,Astringent,Neutral,Sour,Smooth,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Seafood
F004082,Roasted Fenugreek,Roasted Fenugreek,Fenugreek,Spice,SoutheastAsian,Fenugreeka,,Lunch,75,Astringent,Cooling,Sour,Moist,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Milk
F004083,Fermented Potato,Fermented Potato,Potato,Oil,Chinese,Potatoa,,Breakfast,100,Bitter,Cooling,Pungent,Rough,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,None
F004084,Sauteed Orange,Sauteed Orange,Orange,Beverage,Chinese,Orangea,,Breakfast,50,Salty,Neutral,Sour,Dry,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Eggs
F004085,Paneer,Paneer (pan-loc),Paneer,Pulses/Legume,SoutheastAsian,Paneera,,Dinner,150,Astringent,Heating,Pungent,Dry,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,None
F004086,Rice,Rice,Rice,Beverage,Mediterranean,Ricea,,Lunch,50,Sweet,Cooling,Sour,Rough,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Eggs
F004087,Roasted Papaya,Roasted Papaya,Papaya,Meat/Seafood,LatinAmerican,Papayaa,,Recipe,100,Pungent,Heating,Sour,Moist,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F004088,Mango,Mango,Mango,Meat/Seafood,Chinese,Mangoa,,Recipe,75,Sweet,Heating,Pungent,Dry,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Milk
F004089,Tomato,Tomato,Tomato,Nuts/Seeds,Continental,Tomatoa,,Lunch,30,Salty,Cooling,Pungent,Smooth,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Nuts
F004090,Mashed Turmeric,Mashed Turmeric,Turmeric,Pulses/Legume,Chinese,Turmerica,,Breakfast,150,Salty,Cooling,Sweet,Moist,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Eggs
F004091,Dates,Dates,Dates,Grain,Continental,Datesa,,Snack,75,Astringent,Heating,Sweet,Heavy,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Eggs
F004092,Steamed Apple,Steamed Apple,Apple,Spice,South Indian,Applea,Avoid in Kapha imbalance,Lunch,30,Sweet,Cooling,Sweet,Dry,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F004093,Mashed Banana,Mashed Banana,Banana,Spice,African,Bananaa,,Dinner,50,Bitter,Heating,Pungent,Rough,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F004094,Steamed Cauliflower,Steamed Cauliflower,Cauliflower,Fruit,LatinAmerican,Cauliflowera,,Snack,150,Pungent,Cooling,Sour,Smooth,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Seafood
F004095,Turmeric,Turmeric,Turmeric,Dairy,Chinese,Turmerica,,Snack,75,Pungent,Heating,Sour,Oily,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Milk
F004096,Carrot,Carrot,Carrot,Fruit,African,Carrota,,Lunch,150,Sour,Neutral,Sweet,Heavy,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Seafood
F004097,Ginger,Ginger,Ginger,Oil,South Indian,Gingera,,Lunch,150,Sweet,Neutral,Sour,Dry,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,None
F004098,Tomato,Tomato,Tomato,Pulses/Legume,South Indian,Tomatoa,,Recipe,100,Astringent,Cooling,Pungent,Dry,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Milk
F004099,Pumpkin,Pumpkin,Pumpkin,Pulses/Legume,MiddleEastern,Pumpkina,,Dinner,150,Salty,Neutral,Pungent,Rough,Rajasic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,None
F004100,Baked Honey,Baked Honey,Honey,Pulses/Legume,SoutheastAsian,Honeya,,Dinner,50,Pungent,Cooling,Sour,Heavy,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F004101,Cabbage,Cabbage,Cabbage,Spice,Continental,Cabbagea,,Breakfast,150,Sweet,Cooling,Sweet,Dry,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F004102,Ghee,Ghee,Ghee,Meat/Seafood,MiddleEastern,Gheea,,Recipe,75,Pungent,Heating,Sour,Oily,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,None
F004103,Fried Chickpea,Fried Chickpea,Chickpea,Spice,MiddleEastern,Chickpeaa,,Recipe,30,Bitter,Neutral,Sour,Moist,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Nuts
F004104,Boiled Chicken,Boiled Chicken,Chicken,Vegetable,Chinese,Chickena,,Breakfast,30,Salty,Cooling,Sweet,Rough,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,None
F004105,Cow Milk,Cow Milk,Cow Milk,Vegetable,Mediterranean,Cow Milka,Beneficial for digestion,Snack,50,Astringent,Heating,Sweet,Dry,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,None
